"experiment","m","n","lambda","rep","seed","design_path","objective","n_iter","elapsed_sec","k_min","k_ave","k_m2","A","B","phi_lambda","C1","C2","U2"
"distance",20,60,0.8,18,1614719296,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda080_rep18.rds",0.687568149329156,6000,0.739999999999995,59,96.6101694915254,9684.14915254237,0.617021276595745,0.969755640262799,0.687568149329156,95,9419.49152542373,18170.1355932203
"distance",5,20,0.8,18,1641991133,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda080_rep18.rds",0.390994764397906,6000,0.0490000000000066,2,5.26315789473684,31.3052631578947,0.25,0.954973821989529,0.390994764397906,5,30.7017543859649,44.1052631578947
"distance",10,40,0.8,18,1591885832,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda080_rep18.rds",0.572854504682759,6000,0.224000000000004,11,23.0769230769231,569.271794871795,0.476190476190476,0.959510618651893,0.572854504682759,22,551.282051282051,995.589743589744
"distance",20,80,0.8,18,1843062465,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda080_rep18.rds",0.654887010765322,6000,1.07899999999999,55,96.2025316455696,9583.93544303798,0.574468085106383,0.976562713401079,0.654887010765322,95,9379.74683544304,18091.8734177215
"distance",5,25,0.8,18,949646123,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda080_rep18.rds",0.394727562400425,6000,0.0620000000000118,2,5.2,30.7266666666667,0.25,0.973637812002124,0.394727562400425,5,30.3819444444444,43.4583333333333
"distance",10,50,0.8,18,632315602,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda080_rep18.rds",0.535818414693727,6000,0.293999999999997,10,22.9591836734694,564.010612244898,0.428571428571429,0.964806359182919,0.535818414693727,22,548.469387755102,990.061224489796
"distance",20,100,0.8,18,1839374141,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda080_rep18.rds",0.63888616367813,6000,1.49300000000001,53,95.959595959596,9515.37777777778,0.553191489361702,0.981664860943843,0.63888616367813,95,9356.06060606061,18045.2323232323
"distance",5,5,0.9,18,834108278,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda090_rep18.rds",0.75560475161987,6000,0.0150000000000006,4,6,40.2,0.75,0.806047516198704,0.75560475161987,5,36.4583333333333,55.75
"distance",10,10,0.9,18,177877355,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda090_rep18.rds",0.854993828363542,6000,0.046999999999997,19,25,677.533333333333,0.857142857142857,0.835652569349704,0.854993828363542,22,597.222222222222,1085.88888888889
"distance",20,20,0.9,18,1160281049,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda090_rep18.rds",0.799499335584757,6000,0.191000000000003,75,100,10567.4105263158,0.787234042553192,0.909886972868847,0.799499335584757,95,9750,18820.9473684211
"distance",5,10,0.9,18,456325825,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda090_rep18.rds",0.765366748166259,6000,0.0180000000000007,4,5.55555555555556,33.8666666666667,0.75,0.903667481662591,0.765366748166259,5,32.4074074074074,47.5555555555556
"distance",10,20,0.9,18,1365790754,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda090_rep18.rds",0.69242994947175,6000,0.097999999999999,15,23.6842105263158,600.484210526316,0.666666666666667,0.924299494717501,0.69242994947175,22,565.789473684211,1024.10526315789
"distance",20,40,0.9,18,1388624218,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda090_rep18.rds",0.689118331112271,6000,0.442999999999998,63,97.4358974358974,9897.17435897436,0.659574468085106,0.955013098356752,0.689118331112271,95,9500,18328.6666666667
"distance",5,15,0.9,18,1911464444,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda090_rep18.rds",0.545038363171355,6000,0.0439999999999969,3,5.33333333333333,31.9428571428571,0.5,0.950383631713555,0.545038363171355,5,31.25,45.2142857142857
"distance",10,30,0.9,18,406220524,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda090_rep18.rds",0.566283899948057,6000,0.152000000000001,12,23.2758620689655,579.128735632184,0.523809523809524,0.948553285194858,0.566283899948057,22,556.034482758621,1004.93103448276
"distance",20,60,0.9,18,1616967387,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda090_rep18.rds",0.652309691682338,6000,0.745999999999995,59,96.6101694915254,9682.8384180791,0.617021276595745,0.969905427461675,0.652309691682338,95,9419.49152542373,18170.1355932203
"distance",5,20,0.9,18,1644239224,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda090_rep18.rds",0.320340314136126,6000,0.046999999999997,2,5.26315789473684,31.3263157894737,0.25,0.953403141361256,0.320340314136126,5,30.7017543859649,44.1052631578947
"distance",10,40,0.9,18,1594133923,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda090_rep18.rds",0.52467253660467,6000,0.224999999999994,11,23.0769230769231,568.605128205128,0.476190476190476,0.96101108033241,0.52467253660467,22,551.282051282051,995.589743589744
"distance",20,80,0.9,18,1845310556,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda090_rep18.rds",0.614637054399998,6000,1.072,55,96.2025316455696,9587.46329113924,0.574468085106383,0.976157778042536,0.614637054399998,95,9379.74683544304,18091.8734177215
"distance",5,25,0.9,18,951894214,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda090_rep18.rds",0.321446096654275,6000,0.0659999999999883,2,5.2,30.8466666666667,0.25,0.964460966542751,0.321446096654275,5,30.3819444444444,43.4583333333333
"distance",10,50,0.9,18,634563693,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda090_rep18.rds",0.482546895012742,6000,0.281999999999996,10,22.9591836734694,562.456326530612,0.428571428571429,0.968326092984564,0.482546895012742,22,548.469387755102,990.061224489796
"distance",20,100,0.9,18,1841622232,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda090_rep18.rds",0.595977456743531,6000,1.593,53,95.959595959596,9520.7103030303,0.553191489361702,0.981051163179994,0.595977456743531,95,9356.06060606061,18045.2323232323
"distance",5,5,1,18,1763567112,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda100_rep18.rds",0.75,6000,0.0289999999999964,4,6,40.2,0.75,0.806047516198704,0.75,5,36.4583333333333,55.75
"distance",10,10,1,18,1547041099,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda100_rep18.rds",0.904761904761905,6000,0.0489999999999924,20,25,676.288888888889,0.904761904761905,0.838199181446112,0.904761904761905,22,597.222222222222,1085.88888888889
"distance",20,20,1,18,1281556695,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda100_rep18.rds",0.776595744680851,6000,0.190999999999988,74,100,10590.5684210526,0.776595744680851,0.907333998653886,0.776595744680851,95,9750,18820.9473684211
"distance",5,10,1,18,1724126804,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda100_rep18.rds",0.75,6000,0.0360000000000014,4,5.55555555555556,33.8666666666667,0.75,0.903667481662591,0.75,5,32.4074074074074,47.5555555555556
"distance",10,20,1,18,283722714,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda100_rep18.rds",0.666666666666667,6000,0.097999999999999,15,23.6842105263158,605.621052631579,0.666666666666667,0.91309141019752,0.666666666666667,22,565.789473684211,1024.10526315789
"distance",20,40,1,18,902403554,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda100_rep18.rds",0.680851063829787,6000,0.448000000000008,65,97.4358974358974,9889.72820512821,0.680851063829787,0.955856504742709,0.680851063829787,95,9500,18328.6666666667
"distance",5,15,1,18,1348048449,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda100_rep18.rds",0.5,6000,0.0439999999999969,3,5.33333333333333,31.7714285714286,0.5,0.962659846547315,0.5,5,31.25,45.2142857142857
"distance",10,30,1,18,1167887958,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda100_rep18.rds",0.571428571428571,6000,0.172000000000011,13,23.2758620689655,580.6,0.571428571428571,0.945275772007989,0.571428571428571,22,556.034482758621,1004.93103448276
"distance",20,60,1,18,523250413,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda100_rep18.rds",0.617021276595745,6000,0.828000000000003,59,96.6101694915254,9684.77062146893,0.617021276595745,0.969684620470229,0.617021276595745,95,9419.49152542373,18170.1355932203
"distance",5,20,1,18,460808419,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda100_rep18.rds",0.25,6000,0.0630000000000024,2,5.26315789473684,31.7473684210526,0.25,0.921989528795812,0.25,5,30.7017543859649,44.1052631578947
"distance",10,40,1,18,2052053202,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda100_rep18.rds",0.523809523809524,6000,0.228000000000009,12,23.0769230769231,570.010256410256,0.523809523809524,0.957848568790397,0.523809523809524,22,551.282051282051,995.589743589744
"distance",20,80,1,18,144097272,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda100_rep18.rds",0.595744680851064,6000,1.19600000000001,57,96.2025316455696,9576.36582278481,0.595744680851064,0.977431573625007,0.595744680851064,95,9379.74683544304,18091.8734177215
"distance",5,25,1,18,84730064,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda100_rep18.rds",0.25,6000,0.0640000000000072,2,5.2,31.6133333333333,0.25,0.90583112055231,0.25,5,30.3819444444444,43.4583333333333
"distance",10,50,1,18,788734817,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda100_rep18.rds",0.428571428571429,6000,0.284999999999997,10,22.9591836734694,565.101224489796,0.428571428571429,0.962336630002773,0.428571428571429,22,548.469387755102,990.061224489796
"distance",20,100,1,18,237950138,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda100_rep18.rds",0.563829787234043,6000,1.58199999999999,54,95.959595959596,9520.80080808081,0.563829787234043,0.981040747336753,0.563829787234043,95,9356.06060606061,18045.2323232323
"distance",5,5,0,19,1761319022,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda000_rep19.rds",0.806047516198704,6000,0.0120000000000005,4,6,40.2,0.75,0.806047516198704,0.806047516198704,5,36.4583333333333,55.75
"distance",10,10,0,19,1544793009,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda000_rep19.rds",0.835288767621646,6000,0.0470000000000113,19,25,677.711111111111,0.857142857142857,0.835288767621646,0.835288767621646,22,597.222222222222,1085.88888888889
"distance",20,20,0,19,1279308605,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda000_rep19.rds",0.911244690974076,6000,0.196999999999989,72,100,10555.0947368421,0.75531914893617,0.911244690974076,0.911244690974076,95,9750,18820.9473684211
"distance",5,10,0,19,1721878714,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda000_rep19.rds",0.903667481662591,6000,0.0330000000000013,4,5.55555555555556,33.8666666666667,0.75,0.903667481662591,0.903667481662591,5,32.4074074074074,47.5555555555556
"distance",10,20,0,19,281474624,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda000_rep19.rds",0.922002756086357,6000,0.0949999999999989,12,23.6842105263158,601.536842105263,0.523809523809524,0.922002756086357,0.922002756086357,22,565.789473684211,1024.10526315789
"distance",20,40,0,19,900155464,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda000_rep19.rds",0.956142287071835,6000,0.448999999999998,54,97.4358974358974,9887.20512820513,0.563829787234043,0.956142287071835,0.956142287071835,95,9500,18328.6666666667
"distance",5,15,0,19,1345800359,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda000_rep19.rds",0.966751918158568,6000,0.0450000000000017,2,5.33333333333333,31.7142857142857,0.25,0.966751918158568,0.966751918158568,5,31.25,45.2142857142857
"distance",10,30,0,19,1165639868,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda000_rep19.rds",0.949495570236083,6000,0.165999999999997,7,23.2758620689655,578.705747126437,0.285714285714286,0.949495570236083,0.949495570236083,22,556.034482758621,1004.93103448276
"distance",20,60,0,19,521002323,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda000_rep19.rds",0.97035401429693,6000,0.727999999999994,56,96.6101694915254,9678.91299435028,0.585106382978723,0.97035401429693,0.97035401429693,95,9419.49152542373,18170.1355932203
"distance",5,20,0,19,458560329,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda000_rep19.rds",0.961256544502618,6000,0.046999999999997,2,5.26315789473684,31.2210526315789,0.25,0.961256544502618,0.961256544502618,5,30.7017543859649,44.1052631578947
"distance",10,40,0,19,2049805112,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda000_rep19.rds",0.9634810710988,6000,0.231000000000009,10,23.0769230769231,567.507692307692,0.428571428571429,0.9634810710988,0.9634810710988,22,551.282051282051,995.589743589744
"distance",20,80,0,19,141849182,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda000_rep19.rds",0.978449360559558,6000,1.16,53,96.2025316455696,9567.49873417722,0.553191489361702,0.978449360559558,0.978449360559558,95,9379.74683544304,18091.8734177215
"distance",5,25,0,19,82481974,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda000_rep19.rds",0.974147636749867,6000,0.078000000000003,1,5.2,30.72,0,0.974147636749867,0.974147636749867,5,30.3819444444444,43.4583333333333
"distance",10,50,0,19,786486727,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda000_rep19.rds",0.971135964506886,6000,0.284999999999997,7,22.9591836734694,561.215510204082,0.285714285714286,0.971135964506886,0.971135964506886,22,548.469387755102,990.061224489796
"distance",20,100,0,19,235702048,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda000_rep19.rds",0.982801675834779,6000,1.595,47,95.959595959596,9505.4997979798,0.48936170212766,0.982801675834779,0.982801675834779,95,9356.06060606061,18045.2323232323
"distance",5,5,0.1,19,816123551,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda010_rep19.rds",0.800442764578834,6000,0.0139999999999958,4,6,40.2,0.75,0.806047516198704,0.800442764578834,5,36.4583333333333,55.75
"distance",10,10,0.1,19,159892628,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda010_rep19.rds",0.842890924446177,6000,0.0480000000000018,20,25,677.355555555556,0.904761904761905,0.836016371077762,0.842890924446177,22,597.222222222222,1085.88888888889
"distance",20,20,0.1,19,1142296322,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda010_rep19.rds",0.894148202869108,6000,0.188999999999993,72,100,10570.2526315789,0.75531914893617,0.909573653306102,0.894148202869108,95,9750,18820.9473684211
"distance",5,10,0.1,19,438341098,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda010_rep19.rds",0.888300733496332,6000,0.0170000000000101,4,5.55555555555556,33.8666666666667,0.75,0.903667481662591,0.888300733496332,5,32.4074074074074,47.5555555555556
"distance",10,20,0.1,19,1347806027,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda010_rep19.rds",0.891342826519675,6000,0.0999999999999943,15,23.6842105263158,604.147368421053,0.666666666666667,0.916306844281121,0.891342826519675,22,565.789473684211,1024.10526315789
"distance",20,40,0.1,19,1370639491,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda010_rep19.rds",0.923400126281086,6000,0.427999999999997,61,97.4358974358974,9896.6,0.638297872340426,0.955078154496715,0.923400126281086,95,9500,18328.6666666667
"distance",5,15,0.1,19,1893479717,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda010_rep19.rds",0.879117647058824,6000,0.0479999999999876,2,5.33333333333333,31.9619047619048,0.25,0.949019607843137,0.879117647058824,5,31.25,45.2142857142857
"distance",10,30,0.1,19,388235797,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda010_rep19.rds",0.907738150107178,6000,0.149000000000001,12,23.2758620689655,578.301149425287,0.523809523809524,0.950396886362473,0.907738150107178,22,556.034482758621,1004.93103448276
"distance",20,60,0.1,19,1598982660,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda010_rep19.rds",0.933311926841427,6000,0.739000000000004,59,96.6101694915254,9695.52768361582,0.617021276595745,0.96845533242428,0.933311926841427,95,9419.49152542373,18170.1355932203
"distance",5,20,0.1,19,1626254497,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda010_rep19.rds",0.888717277486911,6000,0.0530000000000115,2,5.26315789473684,31.2421052631579,0.25,0.959685863874345,0.888717277486911,5,30.7017543859649,44.1052631578947
"distance",10,40,0.1,19,1576149196,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda010_rep19.rds",0.907600910170162,6000,0.23299999999999,10,23.0769230769231,568.687179487179,0.428571428571429,0.960826408125577,0.907600910170162,22,551.282051282051,995.589743589744
"distance",20,80,0.1,19,1827325829,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda010_rep19.rds",0.93642961728293,6000,1.185,55,96.2025316455696,9583.19620253165,0.574468085106383,0.976647565302546,0.93642961728293,95,9379.74683544304,18091.8734177215
"distance",5,25,0.1,19,933909487,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda010_rep19.rds",0.886591078066914,6000,0.0769999999999982,2,5.2,30.94,0.25,0.957323420074349,0.886591078066914,5,30.3819444444444,43.4583333333333
"distance",10,50,0.1,19,616578966,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda010_rep19.rds",0.912234349623018,6000,0.302000000000007,10,22.9591836734694,563.494693877551,0.428571428571429,0.965974674184305,0.912234349623018,22,548.469387755102,990.061224489796
"distance",20,100,0.1,19,1823637505,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda010_rep19.rds",0.938930349687599,6000,1.57900000000001,53,95.959595959596,9514.28848484848,0.553191489361702,0.981790223057143,0.938930349687599,95,9356.06060606061,18045.2323232323
"distance",5,5,0.2,19,818371642,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda020_rep19.rds",0.794838012958963,6000,0.0300000000000011,4,6,40.2,0.75,0.806047516198704,0.794838012958963,5,36.4583333333333,55.75
"distance",10,10,0.2,19,162140719,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda020_rep19.rds",0.838786461378549,6000,0.0459999999999923,19,25,678.244444444444,0.857142857142857,0.834197362437472,0.838786461378549,22,597.222222222222,1085.88888888889
"distance",20,20,0.2,19,1144544413,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda020_rep19.rds",0.882799827563134,6000,0.183000000000007,74,100,10572.2736842105,0.776595744680851,0.909350848283705,0.882799827563134,95,9750,18820.9473684211
"distance",5,10,0.2,19,440589189,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda020_rep19.rds",0.854156479217604,6000,0.0210000000000008,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.854156479217604,5,32.4074074074074,47.5555555555556
"distance",10,20,0.2,19,1350054118,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda020_rep19.rds",0.863028632674935,6000,0.0990000000000038,14,23.6842105263158,600.610526315789,0.619047619047619,0.924023886081764,0.863028632674935,22,565.789473684211,1024.10526315789
"distance",20,40,0.2,19,1372887582,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda020_rep19.rds",0.896081971725049,6000,0.426999999999992,63,97.4358974358974,9895.44615384615,0.659574468085106,0.955208847635035,0.896081971725049,95,9500,18328.6666666667
"distance",5,15,0.2,19,1895727808,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda020_rep19.rds",0.823401534526854,6000,0.0300000000000011,2,5.33333333333333,31.7142857142857,0.25,0.966751918158568,0.823401534526854,5,31.25,45.2142857142857
"distance",10,30,0.2,19,390483888,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda020_rep19.rds",0.864423911214509,6000,0.154000000000011,12,23.2758620689655,578.668965517241,0.523809523809524,0.949577508065755,0.864423911214509,22,556.034482758621,1004.93103448276
"distance",20,60,0.2,19,1601230751,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda020_rep19.rds",0.896621622809678,6000,0.731999999999999,58,96.6101694915254,9689.17514124294,0.606382978723404,0.969181283831247,0.896621622809678,95,9419.49152542373,18170.1355932203
"distance",5,20,0.2,19,1628502588,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda020_rep19.rds",0.819005235602094,6000,0.0489999999999924,2,5.26315789473684,31.2210526315789,0.25,0.961256544502618,0.819005235602094,5,30.7017543859649,44.1052631578947
"distance",10,40,0.2,19,1578397287,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda020_rep19.rds",0.862255639097744,6000,0.219999999999999,11,23.0769230769231,569.6,0.476190476190476,0.958771929824561,0.862255639097744,22,551.282051282051,995.589743589744
"distance",20,80,0.2,19,1829573920,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda020_rep19.rds",0.900134089993343,6000,1.098,57,96.2025316455696,9586.82151898734,0.595744680851064,0.976231442278913,0.900134089993343,95,9379.74683544304,18091.8734177215
"distance",5,25,0.2,19,936157578,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda020_rep19.rds",0.83176526818906,6000,0.078000000000003,2,5.2,30.68,0.25,0.977206585236325,0.83176526818906,5,30.3819444444444,43.4583333333333
"distance",10,50,0.2,19,618827057,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda020_rep19.rds",0.858434869871786,6000,0.302999999999997,10,22.9591836734694,563.527346938776,0.428571428571429,0.965900730196876,0.858434869871786,22,548.469387755102,990.061224489796
"distance",20,100,0.2,19,1825885596,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda020_rep19.rds",0.89672362448392,6000,1.503,54,95.959595959596,9530.30383838384,0.563829787234043,0.979947083796389,0.89672362448392,95,9356.06060606061,18045.2323232323
"distance",5,5,0.3,19,820619733,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda030_rep19.rds",0.789233261339093,6000,0.0130000000000052,4,6,40.2,0.75,0.806047516198704,0.789233261339093,5,36.4583333333333,55.75
"distance",10,10,0.3,19,164388810,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda030_rep19.rds",0.856894692392646,6000,0.046999999999997,20,25,677.177777777778,0.904761904761905,0.836380172805821,0.856894692392646,22,597.222222222222,1085.88888888889
"distance",20,20,0.3,19,1146792504,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda030_rep19.rds",0.873883908312178,6000,0.189999999999998,75,100,10557.1368421053,0.787234042553192,0.911019565066029,0.873883908312178,95,9750,18820.9473684211
"distance",5,10,0.3,19,442837280,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda030_rep19.rds",0.841136919315403,6000,0.0359999999999872,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.841136919315403,5,32.4074074074074,47.5555555555556
"distance",10,20,0.3,19,1352302209,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda030_rep19.rds",0.8318879191548,6000,0.097999999999999,14,23.6842105263158,601.031578947368,0.619047619047619,0.923105190629306,0.8318879191548,22,565.789473684211,1024.10526315789
"distance",20,40,0.3,19,1375135673,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n040_lambda030_rep19.rds",0.87000236916072,6000,0.421000000000006,64,97.4358974358974,9891.75897435897,0.670212765957447,0.955626484819266,0.87000236916072,95,9500,18328.6666666667
"distance",5,15,0.3,19,1897975899,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n015_lambda030_rep19.rds",0.800946291560102,6000,0.0439999999999969,3,5.33333333333333,32.2285714285714,0.5,0.929923273657289,0.800946291560102,5,31.25,45.2142857142857
"distance",10,30,0.3,19,392731979,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n030_lambda030_rep19.rds",0.829708901228336,6000,0.171999999999997,13,23.2758620689655,582.788505747126,0.571428571428571,0.940400471142521,0.829708901228336,22,556.034482758621,1004.93103448276
"distance",20,60,0.3,19,1603478842,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n060_lambda030_rep19.rds",0.859589938036673,6000,0.741000000000014,58,96.6101694915254,9698.57401129944,0.606382978723404,0.968107206313789,0.859589938036673,95,9419.49152542373,18170.1355932203
"distance",5,20,0.3,19,1630750679,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n020_lambda030_rep19.rds",0.746780104712042,6000,0.0499999999999972,2,5.26315789473684,31.2421052631579,0.25,0.959685863874345,0.746780104712042,5,30.7017543859649,44.1052631578947
"distance",10,40,0.3,19,1580645378,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n040_lambda030_rep19.rds",0.816114298905158,6000,0.225999999999999,11,23.0769230769231,568.25641025641,0.476190476190476,0.96179593721145,0.816114298905158,22,551.282051282051,995.589743589744
"distance",20,80,0.3,19,1831822011,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n080_lambda030_rep19.rds",0.859266575442423,6000,1.08500000000001,56,96.2025316455696,9582.1835443038,0.585106382978723,0.976763800784008,0.859266575442423,95,9379.74683544304,18091.8734177215
"distance",5,25,0.3,19,938405669,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n025_lambda030_rep19.rds",0.745840148698885,6000,0.0810000000000031,2,5.2,30.9266666666667,0.25,0.958343069569835,0.745840148698885,5,30.3819444444444,43.4583333333333
"distance",10,50,0.3,19,621075148,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n050_lambda030_rep19.rds",0.803739188992909,6000,0.300999999999988,10,22.9591836734694,564.134693877551,0.428571428571429,0.964525372030687,0.803739188992909,22,548.469387755102,990.061224489796
"distance",20,100,0.3,19,1828133687,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n100_lambda030_rep19.rds",0.849329129071076,6000,1.47499999999999,52,95.959595959596,9522.85333333333,0.542553191489362,0.98080453089181,0.849329129071076,95,9356.06060606061,18045.2323232323
"distance",5,5,0.4,19,822867824,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n005_lambda040_rep19.rds",0.783628509719222,6000,0.0130000000000052,4,6,40.2,0.75,0.806047516198704,0.783628509719222,5,36.4583333333333,55.75
"distance",10,10,0.4,19,166636901,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n010_lambda040_rep19.rds",0.861986617293575,6000,0.0480000000000018,20,25,678.6,0.904761904761905,0.833469758981355,0.861986617293575,22,597.222222222222,1085.88888888889
"distance",20,20,0.4,19,1149040595,"outputs/wcrit/01_distance_sensitivity/designs/distance_m20_n020_lambda040_rep19.rds",0.860225619713504,6000,0.190000000000012,75,100,10576.4842105263,0.787234042553192,0.908886671153712,0.860225619713504,95,9750,18820.9473684211
"distance",5,10,0.4,19,445085371,"outputs/wcrit/01_distance_sensitivity/designs/distance_m05_n010_lambda040_rep19.rds",0.828117359413203,6000,0.0350000000000108,4,5.55555555555556,34.2222222222222,0.75,0.880195599022005,0.828117359413203,5,32.4074074074074,47.5555555555556
"distance",10,20,0.4,19,1354550300,"outputs/wcrit/01_distance_sensitivity/designs/distance_m10_n020_lambda040_rep19.rds",0.809395192160465,6000,0.0959999999999894,15,23.6842105263158,609.536842105263,0.666666666666667,0.904547542489665,0.809395192160465,22,565.789473684211,1024.10526315789
