"protocol_hash","layer","method","method_label","m","n","ratio","setting","rep","design_class","strict_foldover","seed","design_sha256","pwo_p","pwo_rank","pwo_full_rank","pwo_ms_efficiency","mallows_theta_c1","mallows_logdet_c1","mallows_det_root_c1","mallows_theta_c4","mallows_logdet_c4","mallows_det_root_c4","paper_label","method_order"
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",42,"strict_foldover",TRUE,1575399731,"950893fe8d0bbba8846f71c262ff321a6b6661dc9dc230ca2db67a60ab3b3ab1",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",43,"strict_foldover",TRUE,1575399732,"d2cfd83aa93ee4c39ab8a76a3edb5aaf4573f5448d61b15255f5eaca75d32a00",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",44,"strict_foldover",TRUE,1575399733,"a37296ec0c254ae5982795500c35d0f80d5bd2b3ebdd422bb2812c7f3585b828",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",45,"strict_foldover",TRUE,1575399734,"ff2e91fbb4d2423cf58d824ac3c6500f9ddc283a04f0916c271dfd851fcc2ba7",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444727,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",46,"strict_foldover",TRUE,1575399735,"ccee9ab97bfa16ecd55102f96f2ccfbb0c140459095f9c4ad7e2ae9f8445ad9f",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",47,"strict_foldover",TRUE,1575399736,"8d32170cd80db2a37034b80808671494f5120afc6c0eea22f81ad811f36bc118",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",48,"strict_foldover",TRUE,1575399737,"cc242ecd163cfd4c0ae409c8823cda146109299b4d00fffb388e730d1ce4f2bc",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",49,"strict_foldover",TRUE,1575399738,"454b731d7284cc441813b788bbd8c2096f692a60cefe92708e76a0778e4e3fbd",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,6,1,"m6_n6",50,"strict_foldover",TRUE,1575399860,"af9a40d7bd4e5608233df65b8674c6fefafbdd493bf83e4f941cc0a4a77c2893",16,4,FALSE,0.382608695652174,0.0666666666666667,-3.79486977642028,0.531273515065694,0.266666666666667,-0.200202985444726,0.96718337923712,"FSA-KD",1
"38742154048e9e265f747779813d6924ec5acf3bb0cf89fdf5cfb693074a00f3","paper_method_end_to_end","FSA_KD_phi050","FSA-KD Phi(0.5)",6,12,2,"m6_n12",1,"strict_foldover",TRUE,1562898793,"5341369c9684cf1d54002616a282b891c6b8b15acd19878286fc1cbc1924b3d7",16,7,FALSE,0.737430167597765,0.0666666666666667,-10.2066092378712,0.427179589518185,0.266666666666667,-0.751639076525469,0.939284757418026,"FSA-KD",1
